shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                       ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:17 ,      459 ,        399 ,в236035 ,"Вино ""Gigantones"" Branco, Vinho Verde DOC, in can,  250 мл"                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:20 ,      879 ,        779 ,в206046 ,"Вино ""Agora"" Black Stone "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:26 ,     2819 ,       2399 ,в67554  ,"Ликер Luxardo, ""Sangue Morlacco"" Cherry,  0.75 л"                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:21 ,      399 ,        290 ,в43124  ,"Сидр Westons, ""Stowford Press"" Medium Dry, in can,  0.5 л"                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:24 ,      239 ,        239 ,в32157  ,"Сидр Westons, ""Stowford Press"" Medium Dry,  0.5 л"                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:28 ,      179 ,        179 ,в43123  ,"Сидр Westons, ""Stowford Press"" Medium Dry,  0.33 л"                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:29 ,      249 ,        249 ,в24084  ,"Пиво Paulaner, Hefe-Weissbier Naturtrub, in can,  0.5 л"                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,      199 ,        199 ,в76819  ,"Пиво Paulaner, Hefe-Weissbier Naturtrub,  0.33 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,     2990 ,       2039 ,в18548  ,"Бренди ""Metaxa"" 5*,  0.7 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,      520 ,        520 ,в4177   ,"Бренди Metaxa 5*,  200 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,     1190 ,       1190 ,в4179   ,"Бренди ""Metaxa"" 5*,  0.5 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:32 ,     4149 ,       4149 ,в4180   ,"Бренди ""Metaxa"" 5*,  1 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:35 ,      129 ,        129 ,в22968  ,"Бренди ""Metaxa"" 5*,  50 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:36 ,      159 ,        159 ,в209591 ,"Пиво ""Abbe"" Blonde,  0.33 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:39 ,     2690 ,       2419 ,в236325 ,"Байцзю ""Fenjiu"" Jar (53°),  0.5 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,      160 ,        160 ,в36524  ,"Пиво ""Clausthaler"" Original Non-Alcoholic, in can,  0.5 л"                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:38 ,      209 ,        209 ,в24230  ,"Пиво ""Clausthaler"" Original Non-Alcoholic,  0.33 л"                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:41 ,      179 ,        179 ,в246396 ,"Пиво ""Clausthaler"" Original Non-Alcoholic, in can,  0.33 л"                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:43 ,     7990 ,       5990 ,в208014 ,"Коньяк ""Francois de Martignac"" VSOP, gift box,  0.7 л"                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:43 ,      649 ,        499 ,в72271  ,"Водка ""Белая Березка"" Золотая,  0.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,      870 ,        870 ,в72272  ,"Водка ""Белая Березка"" Золотая,  0.7 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:49 ,     1290 ,       1290 ,в114310 ,"Водка ""Белая Березка"" Золотая,  1 л"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:06 ,     6490 ,       4549 ,в37168  ,"Виски Auchentoshan ""American Oak"", gift box,  0.7 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:09 ,      359 ,        259 ,в166200 ,"Пиво ""St. Pierre"" Blonde, in can,  0.5 л"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,     3449 ,       2999 ,в193289 ,"Ром ""Legendario"" Ronsse,  0.7 л"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,     6090 ,       5490 ,в214426 ,"Виски ""Talisker"" 10 Years Old, gift box,  0.7 л"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:14 ,     8990 ,       8990 ,в231789 ,"Виски ""Talisker"" 10 Years Old, gift box,  0.75 л"                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:17 ,    13990 ,      13990 ,в244565 ,"Виски ""Talisker"" 10 Years Old, gift box,  1 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:18 ,      159 ,        159 ,в209592 ,"Пиво ""Abbe"" Brune,  0.33 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:13 ,      219 ,        219 ,в36534  ,"Пиво ""Grolsch"" Premium Lager, in can,  0.5 л"                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:16 ,      159 ,        159 ,в117613 ,"Пиво ""Grolsch"" Premium Lager,  0.33 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:20 ,      149 ,        149 ,в157878 ,"Пиво ""Grolsch"" Premium Lager,  0.5 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:24 ,    14990 ,      11990 ,в18836  ,"Виски Dalmore 12 years, gift box,  0.7 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,     1939 ,       1399 ,в87095  ,"Вино ""770 Miles"" Chardonnay "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     3090 ,       2699 ,в67656  ,"Ликер Luxardo, ""Triplum"" Triple Sec Orange,  0.75 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:41 ,     1339 ,        990 ,в186751 ,"Вино ""Levity"" Rose, Vinho Verde DOC "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:26 ,     2590 ,       2090 ,в228142 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2022 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:30 ,     1450 ,       1450 ,в126895 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2017 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     1539 ,       1539 ,в145109 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2019 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:38 ,     1660 ,       1660 ,в172815 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2020 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:42 ,     2290 ,       2290 ,в196092 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2021 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,     2590 ,       2590 ,в252834 ,"Вино Martin Codax, ""Marieta"", Rias Baixas DO, 2023 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:32 ,     1699 ,        949 ,в233420 ,"Вино Golubitskoe Estate, Chardonnay, 2023 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:35 ,     1660 ,       1660 ,в178670 ,"Вино Golubitskoe Estate, Chardonnay, 2019, in tube "                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:38 ,     2020 ,       2020 ,в187121 ,"Вино Golubitskoe Estate, Chardonnay, 2020 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:42 ,     1550 ,       1550 ,в168638 ,"Вино Golubitskoe Estate, Chardonnay, 2019 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,     1729 ,       1729 ,в213873 ,"Вино Golubitskoe Estate, Chardonnay, 2022 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,     3290 ,       3090 ,в2937   ,"Водка ""Белуга"" Нобл,  1 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,      239 ,        239 ,в2934   ,"Водка ""Белуга"" Нобл,  100 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,     1709 ,       1490 ,в2935   ,"Водка ""Белуга"" Нобл,  0.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:31 ,     2409 ,       1849 ,в2936   ,"Водка ""Белуга"" Нобл,  0.7 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,      409 ,        409 ,в51059  ,"Водка ""Белуга"" Нобл,  50 мл"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:38 ,     4349 ,       4349 ,в117524 ,"Водка ""Белуга"" Нобл,  1.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:41 ,     1099 ,       1099 ,в139340 ,"Водка ""Белуга"" Нобл,  375 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,    12490 ,      12490 ,в191625 ,"Водка ""Белуга"" Нобл,  3 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:48 ,     2550 ,       2550 ,в195851 ,"Водка ""Белуга"" Нобл,  0.75 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:52 ,     4590 ,       4590 ,в195852 ,"Водка ""Белуга"" Нобл,  1.75 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:52 ,      579 ,        499 ,в127825 ,"Виски ""Jack Daniel's"", pet,  50 мл"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:48 ,     1799 ,       1190 ,в246688 ,"Вино Les Celliers Jean d'Alibert, ""Caroline Bay"" Sauvignon Blanc, Pays d'Oc IGP, 2023 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:51 ,     1799 ,       1799 ,в213889 ,"Вино Les Celliers Jean d'Alibert, ""Caroline Bay"" Sauvignon Blanc, Pays d'Oc IGP, 2022 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:55 ,     1490 ,       1490 ,в186980 ,"Вино Les Celliers Jean d'Alibert, ""Caroline Bay"" Sauvignon Blanc, Pays d'Oc IGP, 2021 " ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:00 ,     3290 ,       3290 ,в26147  ,"Пиво Kulmbacher, ""Edelherb"" Premium Pils, mini keg,  5 л"                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,    20490 ,      18490 ,в2357   ,"Виски ""Royal Salute"" 21 years old, with box,  0.7 л"                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:59 ,     2999 ,       2399 ,в186890 ,"Виски ""Jim Beam"" Apple (32,5%),  0.7 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:03 ,     1990 ,       1990 ,в199163 ,"Виски ""Jim Beam"" Apple (32,5%),  0.5 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:06 ,     3949 ,       3949 ,в248902 ,"Виски ""Jim Beam"" Apple (32,5%),  1 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:06 ,      269 ,        269 ,в117700 ,"Вино ЮВК, Виорика Мускатная полусладкое "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:09 ,      539 ,        539 ,в142543 ,"Вино ЮВК, Виорика Мускатная Полусладкое,  3 л"                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:11 ,     2590 ,       2199 ,в213421 ,"Ликер ""Sakura Kirakira"", gift box,  0.5 л"                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:14 ,     1280 ,       1090 ,в234267 ,"Вино Fernando Castro, Moscatel, 2022 "                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:56 ,      179 ,        179 ,в42763  ,"Пиво ""Bud"",  0.33 л"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:09 ,      159 ,        159 ,в93698  ,"Пиво ""Bud"",  0.47 л"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:12 ,      119 ,        119 ,в93699  ,"Пиво ""Bud"", in can,  0.45 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:15 ,     7190 ,       7190 ,в93819  ,"Пиво ""Bud"", in keg,  20 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:16 ,     1519 ,       1370 ,в83728  ,"Вино ""Savalan"" Traminer "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:10 ,     1729 ,       1399 ,в4660   ,"Ликер ""Mozart"" White Chocolate,  0.5 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:13 ,      810 ,        810 ,в4659   ,"Ликер Mozart White Chocolate,  350 мл"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:16 ,     1199 ,       1199 ,в4661   ,"Ликер Mozart White Chocolate,  0.7 л"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:30:18 ,      539 ,        539 ,в247008 ,"Ликер ""Mozart"" White Chocolate,  50 мл"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:25 ,     3990 ,       3590 ,в51582  ,"Пиво ""Grotwerg"" Bayerisch Hell, mini keg,  5 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:26 ,      950 ,        699 ,в171202 ,"Водка ""Jinro"" Soju,  360 мл"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:31 ,      359 ,        319 ,в23949  ,"Пиво ""Bakalar"" Svetla Desitka,  0.5 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:26 ,     4490 ,       4490 ,в232173 ,"Ликер ""Sheridan's"",  0.75 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:30 ,     2509 ,       2509 ,в2887   ,"Ликер ""Sheridan's"",  0.5 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:32 ,     3049 ,       3049 ,в2888   ,"Ликер ""Sheridan's"",  0.7 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:35 ,     3899 ,       3899 ,в2889   ,"Ликер ""Sheridan's"",  1 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:39 ,      889 ,        889 ,в54923  ,"Ликер Sheridan's,  375 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:38 ,     3549 ,       2990 ,в67370  ,"Ликер Luxardo, Maraschino Originale, braided straw wrapped bottle,  0.75 л"               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:42 ,     2390 ,       2390 ,в67387  ,"Ликер Luxardo, Maraschino Originale, braided straw wrapped bottle,  1.5 л"                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:47 ,     3949 ,       3949 ,в94743  ,"Ликер Luxardo, Maraschino Originale, braided straw wrapped bottle,  1 л"                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:24 ,      619 ,        399 ,в82422  ,"Виски ""Black Label"",  50 мл"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:27 ,     2599 ,       2599 ,в2301   ,"Виски ""Black Label"",  375 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:30 ,     2790 ,       2790 ,в2302   ,"Виски ""Black Label"",  0.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:33 ,     3449 ,       3449 ,в65310  ,"Виски ""Black Label"",  0.7 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:36 ,     2239 ,       2239 ,в137952 ,"Виски ""Black Label"",  200 мл"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:39 ,     4590 ,       4590 ,в156434 ,"Виски ""Black Label"",  1 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:42 ,    23990 ,      23990 ,в203738 ,"Виски ""Black Label"",  3 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:50 ,     4390 ,       4390 ,в224458 ,"Виски ""Black Label"",  0.75 л"                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:30 ,     3149 ,       3149 ,в2883   ,"Ликер ""Baileys"" Original,  1 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:33 ,      449 ,        449 ,в2879   ,"Ликер Baileys Original,  200 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:38 ,      819 ,        819 ,в2880   ,"Ликер ""Baileys"" Original,  350 мл"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:42 ,     1999 ,       1799 ,в2881   ,"Ликер ""Baileys"" Original,  0.5 л"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:46 ,     2400 ,       2400 ,в2882   ,"Ликер ""Baileys"" Original,  0.7 л"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,      899 ,        899 ,в54919  ,"Ликер Baileys Original,  375 мл"                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:55 ,     3990 ,       3590 ,в24030  ,"Пиво ""Prazacka"" Svetle, mini keg,  5 л"                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:00 ,      950 ,        699 ,в109135 ,"Водка Hitejinro, Chamisul Original Soju,  360 мл"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:03 ,      280 ,        249 ,в154318 ,"Пиво ""Liebenbrau"" Helles, in can,  0.5 л"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,      349 ,        349 ,в174436 ,"Пиво ""Liebenbrau"" Helles,  0.5 л"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:52 ,     2890 ,       1690 ,в227826 ,"Вино Long Barn, Zinfandel, 2021 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:56 ,     2310 ,       2310 ,в179835 ,"Вино Long Barn, Zinfandel, 2019 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:00 ,     2890 ,       1690 ,в249368 ,"Вино Long Barn, Zinfandel, 2022 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:05 ,     2730 ,       2730 ,в201208 ,"Вино Long Barn, Zinfandel, 2020 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,     1280 ,       1280 ,в133938 ,"Вино Long Barn, Zinfandel, 2017 "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,     9290 ,       7490 ,в117686 ,"Виски Glenmorangie ""The Quinta Ruban"" 14 Years Old, gift box,  0.7 л"                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:24 ,     9290 ,       9290 ,в228072 ,"Виски Glenmorangie ""The Quinta Ruban"" 14 Years Old, gift box,  0.75 л"                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:14 ,      319 ,        319 ,в24095  ,"Пиво ""Hoegaarden"" Blanche,  0.33 л"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:18 ,      499 ,        499 ,в42537  ,"Пиво ""Hoegaarden"" Blanche,  0.75 л"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:26 ,      159 ,        159 ,в93700  ,"Пиво ""Hoegaarden"" Blanche,  0.47 л"                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:51 ,      629 ,        499 ,в8059   ,"Виски ""Ballantine's"" Finest,  50 мл"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:53 ,     1890 ,       1590 ,в2332   ,"Виски ""Ballantine's"" Finest,  0.5 л"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:28:55 ,     2790 ,       2790 ,в2333   ,"Виски ""Ballantine's"" Finest,  1 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:00 ,     2199 ,       1890 ,в8057   ,"Виски ""Ballantine's"" Finest,  0.7 л"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:05 ,      299 ,        299 ,в33518  ,"Виски ""Ballantine's"" Finest,  375 мл"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:11 ,    16990 ,      16990 ,в37453  ,"Виски ""Ballantine's"" Finest,  4.5 л"                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:15 ,     9990 ,       9990 ,в83674  ,"Виски ""Ballantine's"" Finest,  3 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,     3600 ,       3600 ,в96804  ,"Виски ""Ballantine's"" Finest,  2 л"                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,     1319 ,       1319 ,в158881 ,"Виски ""Ballantine's"" Finest,  200 мл"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:27 ,     2290 ,       2290 ,в225051 ,"Виски ""Ballantine's"" Finest,  0.75 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     5190 ,       5190 ,в3509   ,"Коньяк ""Monnet"" VS, gift box,  0.7 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:37 ,     4990 ,       4990 ,в223775 ,"Коньяк ""Monnet"" VS, gift box,  0.5 л"                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:19 ,      429 ,        359 ,в2776   ,"Джин ""Beefeater"",  50 мл"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:23 ,      319 ,        319 ,в2777   ,"Джин Beefeater,  200 мл"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:26 ,      649 ,        649 ,в2778   ,"Джин ""Beefeater"",  375 мл"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:29 ,     1690 ,       1690 ,в2779   ,"Джин ""Beefeater"",  0.5 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     2329 ,       2329 ,в2780   ,"Джин ""Beefeater"",  0.7 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:37 ,     3090 ,       3090 ,в2781   ,"Джин ""Beefeater"",  1 л"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:41 ,     1749 ,       1749 ,в43036  ,"Джин Beefeater,  1.75 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:44 ,     3349 ,       3349 ,в240008 ,"Джин ""Beefeater"",  0.75 л"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,      499 ,        399 ,в247110 ,"Джин ""Tanqueray"" London Dry Gin,  50 мл"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:37 ,     3590 ,       3590 ,в79693  ,"Джин ""Tanqueray"" London Dry Gin,  1 л"                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:41 ,     3349 ,       3349 ,в126155 ,"Джин ""Tanqueray"" London Dry Gin,  0.7 л"                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,     3590 ,       3590 ,в218154 ,"Джин ""Tanqueray"" London Dry Gin,  0.75 л"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:51 ,     6990 ,       5990 ,в4320   ,"Виски ""Aberlour"" 12 Years Old, in tube,  0.7 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:34 ,     1290 ,        999 ,в65001  ,"Ликер ""Белуга Хантинг"" Травяной Биттер,  0.5 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:42 ,     1590 ,       1590 ,в65004  ,"Ликер ""Белуга Хантинг"" Травяной Биттер,  0.7 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:46 ,     2419 ,       2419 ,в101315 ,"Ликер ""Белуга Хантинг"" Травяной Биттер,  1 л"                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 02:29:49 ,      569 ,        569 ,в107224 ,"Ликер ""Белуга Хантинг"" Травяной биттер,  250 мл"                                        ,
