shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:23 ,      559 ,        559 ,в2826   ,"Вино Freschello Bianco Vdt,  1.5 л"                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:20 ,      189 ,        189 ,в66880  ,"Вино ""Chateau Tamagne"" Chardonnay,  187 мл"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:23 ,      519 ,        519 ,в59017  ,"Вино ""Chardonnay de Tamagne"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:24 ,     1180 ,       1180 ,в114403 ,"Вино Дугладзе, Киндзмараули "                                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:27 ,     1319 ,       1319 ,в77819  ,"Вино ""Kafer"" Gruner Veltliner "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:28 ,      749 ,        749 ,в44637  ,"Вино Мускатель ""Массандра"" Черный "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:31 ,     2099 ,       2099 ,в96512  ,"Вино ""Whistling Track"" Sauvignon Blanc "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:29 ,     1649 ,       1649 ,в113584 ,"Вино ""Duca Sargento"" Pinot Grigio, Terre Siciliane IGT "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:31 ,     2290 ,       2290 ,в213814 ,"Вино ""Duca Sargento"" Pinot Grigio, Terre Siciliane IGT,  1.5 л"                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:34 ,     1470 ,       1470 ,в156029 ,"Вино ""Astrale"" Chianti DOCG "                                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:36 ,     1599 ,       1599 ,в92057  ,"Вино ""Cuvee Fleur"" Rose "                                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:38 ,     1309 ,       1309 ,в28326  ,"Вино Массандра, Мускат белый ""Красного Камня"" "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:40 ,     1850 ,       1850 ,в202357 ,"Вино Botter, ""Cuvee 16"" Limited Edition "                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,     1549 ,       1549 ,в80589  ,"Вино ""Tussock Jumper"" Shiraz "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:45 ,     1199 ,       1199 ,в225552 ,"Вино Hans Baer, Riesling ""Alcohol Free"", 2022 "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,     1229 ,       1229 ,в190114 ,"Вино Hans Baer, Riesling ""Alcohol Free"", 2020 "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:28 ,     1409 ,       1409 ,в59010  ,"Вино ""Черный Полковник"" "                                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:31 ,      509 ,        509 ,в101382 ,"Вино ""Черный Полковник"",  250 мл"                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:33 ,      529 ,        529 ,в101383 ,"Вино ""Черный Полковник"",  375 мл"                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:36 ,     5150 ,       5150 ,в101384 ,"Вино ""Черный Полковник"", в бочонке,  1.4 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:40 ,     8990 ,       8990 ,в101385 ,"Вино ""Черный Полковник"",  3 л"                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:44 ,     5350 ,       5350 ,в106190 ,"Вино ""Черный Полковник"",  1.5 л"                                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,    14800 ,      14800 ,в251256 ,"Вино Солнечная Долина, ""Черный Полковник"", 1996, в подарочной коробке "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:51 ,     5250 ,       5250 ,в252081 ,"Вино ""Черный Полковник"", 2019, в деревянной коробке,  1.5 л"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:45 ,      699 ,        699 ,в72592  ,"Вино ""Chateau Tamagne"" Select Rouge "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,      279 ,        279 ,в72591  ,"Вино ""Chateau Tamagne"" Select Rouge,  375 мл"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:52 ,      229 ,        229 ,в192513 ,"Вино ""Chateau Tamagne"" Select Rouge,  187 мл"                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:56 ,      969 ,        969 ,в63432  ,"Вино ""Кагор Солнечной Долины"" "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:56 ,     1370 ,       1370 ,в91017  ,"Вино ""Kafer"" Shiraz "                                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:58 ,      939 ,        939 ,в84515  ,"Вино Zolotaya Balka, ""ZB Wine"" Rose Dry "                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:59 ,     2790 ,       2790 ,в68111  ,"Вино Julien Riehl, Gewurztraminer, Alsace AOP "                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:03 ,     2099 ,       2099 ,в31639  ,"Херес ""Alexandro"" Oloroso "                                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:03 ,     1770 ,       1770 ,в156032 ,"Вино ""Astrale"" Rosso Special Edition "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:05 ,     2190 ,       1590 ,в240489 ,"Вино Matsu, ""El Picaro"", 2023 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:08 ,     6050 ,       6050 ,в242814 ,"Вино Matsu, ""El Picaro"", 2023,  1.5 л"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,     8290 ,       8290 ,в248321 ,"Вино Matsu, ""El Picaro"", 2023, wooden box,  1.5 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:40 ,      749 ,        749 ,в223715 ,"Вино Мысхако, Совиньон Блан "                                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:40 ,     1080 ,       1080 ,в191703 ,"Вино ""Fairbank"" Sauvignon Blanc "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:37 ,     2530 ,       2530 ,в136198 ,"Вино Botter, ""Prima Alta"" Pinot Grigio,  1.5 л"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:40 ,     1329 ,        999 ,в118390 ,"Вино Botter, ""Prima Alta"" Pinot Grigio "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:41 ,     1690 ,       1690 ,в99621  ,"Вино Palavani, Rkatsiteli ""Qvevri"" "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:47 ,      620 ,        620 ,в224868 ,"Вино ""High Roof"" Cabernet Franc "                                                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,     1160 ,       1160 ,в172790 ,"Вино Vino Zupa, Blackberry, Tetra Prism,  1 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:51 ,      789 ,        789 ,в85489  ,"Вино Vino Zupa, Blackberry "                                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:45 ,     1699 ,       1699 ,в199104 ,"Вино Curatolo Arini, ""Corto di Passo"" Nero d'Avola, Sicilia DOC, 2020 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:47 ,     1190 ,       1190 ,в174733 ,"Вино Curatolo Arini, ""Corto di Passo"" Nero d'Avola, Sicilia DOC, 2019 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:52 ,     1199 ,       1199 ,в134393 ,"Вино Curatolo Arini, ""Corto di Passo"" Nero d'Avola, Sicilia DOC, 2018 "                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:53 ,      689 ,        689 ,в59018  ,"Вино ""Krasnostop de Tamagne"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:58 ,      829 ,        829 ,в210110 ,"Вино Фанагория, ""Зеленое Вино"" Рислинг-Цитронный Магарача-Мерло "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:59 ,     1709 ,       1709 ,в212566 ,"Вино ""Landgut"" Riesling "                                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:00 ,     1970 ,       1970 ,в87094  ,"Вино ""770 Miles"" Cabernet Sauvignon "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:05 ,      539 ,        539 ,в197094 ,"Вино ""Солнечная Долина"" Белое сухое, Лимитированный выпуск "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:06 ,     1429 ,       1429 ,в136103 ,"Вино ""Duruji Valley"" Kisi Qvevri "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:06 ,      499 ,        499 ,в123896 ,"Вино Массандра, Мускат "                                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,      729 ,        729 ,в173083 ,"Вино Alma Valley, ""Autumn Wine"", 2020 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:51 ,      909 ,        909 ,в82788  ,"Вино Alma Valley, ""Autumn Wine"", 2015 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:54 ,      939 ,        939 ,в94231  ,"Вино Alma Valley, ""Autumn Wine"", 2016 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:58 ,      569 ,        569 ,в147589 ,"Вино Alma Valley, ""Autumn Wine"", 2019 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:02 ,      879 ,        879 ,в113324 ,"Вино Alma Valley, ""Autumn Wine"", 2017 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:06 ,      819 ,        819 ,в187804 ,"Вино Alma Valley, ""Autumn Wine"", 2021 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:08 ,      979 ,        979 ,в251034 ,"Вино Alma Valley, ""Autumn Wine"", 2023 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,     1039 ,       1039 ,в164345 ,"Вино Casa Da Fonte Pequena, ""Galo Valente"" Tinto Semi-Doce,  1 л"                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,     1290 ,       1290 ,в186910 ,"Вино Carl Jung, Cabernet Sauvignon Alkoholfreier "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:12 ,     3630 ,       3630 ,в109841 ,"Вино Dampt Freres, ""Le Parc du Chateau"" Bourgogne AOC Pinot Noir "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:16 ,      929 ,        929 ,в28615  ,"Херес Массандра, ""Ореанда"" Херес "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:14 ,     1249 ,       1249 ,в208033 ,"Вино Denisov Winery, Rkatsiteli, 2021 "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:17 ,      840 ,        840 ,в196680 ,"Вино Denisov Winery, Rkatsiteli, 2020 "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:17 ,     1399 ,       1399 ,в221293 ,"Вино Manuel Costa e Filhos, ""Rita M"" Branco, Vinho Verde DOC "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:19 ,     1390 ,       1390 ,в87171  ,"Вино Calcada, ""Lago"" Rose, Vinho Verde DOC "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:12 ,     2890 ,       1690 ,в227826 ,"Вино Long Barn, Zinfandel, 2021 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:15 ,     2310 ,       2310 ,в179835 ,"Вино Long Barn, Zinfandel, 2019 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:17 ,     2890 ,       1690 ,в249368 ,"Вино Long Barn, Zinfandel, 2022 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:19 ,     2730 ,       2730 ,в201208 ,"Вино Long Barn, Zinfandel, 2020 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:20 ,     1280 ,       1280 ,в133938 ,"Вино Long Barn, Zinfandel, 2017 "                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:20 ,      929 ,        929 ,в208632 ,"Вино Mildiani, ""Pirosmani"", 2021 "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:21 ,     1190 ,       1190 ,в235829 ,"Вино Mildiani, ""Pirosmani"", 2022 "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:42 ,      889 ,        889 ,в223124 ,"Вино ""Уроки Французского"" Каберне Фран "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:44 ,     1290 ,       1290 ,в63662  ,"Вино ""Картули Вази"" Киндзмараули "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:42 ,     1549 ,       1549 ,в80798  ,"Вино ""Tussock Jumper"" Pinot Noir "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:45 ,      370 ,        370 ,в148028 ,"Вино ""Tussock Jumper"" Pinot Noir,  187 мл"                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:49 ,      899 ,        899 ,в28428  ,"Вино Массандра, ""Седьмое небо князя Голицына"" "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:44 ,     1399 ,       1399 ,в214230 ,"Вино Misty Cove, ""Marlborough Sounds"" Sauvignon Blanc, 2021 "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:48 ,     2430 ,       2430 ,в238874 ,"Вино Misty Cove, ""Marlborough Sounds"" Sauvignon Blanc, 2023 "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:51 ,     2430 ,       2430 ,в213422 ,"Вино Misty Cove, ""Marlborough Sounds"" Sauvignon Blanc, 2022 "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:51 ,      679 ,        679 ,в72593  ,"Вино ""Chateau Tamagne"" Young "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:52 ,     1699 ,       1699 ,в98840  ,"Вино ""Меганом"" Резерв "                                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:55 ,     1799 ,       1799 ,в95779  ,"Вино ""Western Cellars"" Zinfandel Rose Semi-Sweet "                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:58 ,      789 ,        789 ,в94744  ,"Винный напиток ""Armenia"" Pomegranate Sweet "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:57 ,     1099 ,       1099 ,в223826 ,"Вино ""Семисам"" Красное сухое, 2022 "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:02 ,      949 ,        949 ,в176262 ,"Вино ""Семисам"" Красное сухое, 2017 "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:01 ,     1819 ,       1819 ,в3379   ,"Вермут ""Martini"" Rosso,  1 л"                                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:05 ,      889 ,        889 ,в3378   ,"Вермут ""Martini"" Rosso,  0.5 л"                                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:03 ,     1909 ,       1909 ,в13285  ,"Вино Thierry Hamelin, Chablis, 2009 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:06 ,     1039 ,       1039 ,в23606  ,"Вино Thierry Hamelin, Chablis, 2010 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:10:59 ,     1539 ,       1539 ,в234212 ,"Вино Askaneli Brothers, ""Classic Collection"" Kindzmarauli, 2023 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:03 ,     1020 ,       1020 ,в138721 ,"Вино Askaneli Brothers, Kindzmarauli, 2019 "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:06 ,     1199 ,       1199 ,в165568 ,"Вино Askaneli Brothers, Kindzmarauli, 2020 "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:09 ,     1309 ,       1309 ,в192365 ,"Вино Askaneli Brothers, Kindzmarauli, 2021 "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,     1509 ,       1509 ,в217750 ,"Вино Askaneli Brothers, Kindzmarauli, 2022 "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:11 ,     2190 ,       2190 ,в158420 ,"Вино Bogarve 1915, ""Altra Terra"" Kagor "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,      449 ,        449 ,в97191  ,"Вино ""Высокий Берег"" Мерло, 2016 "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:13 ,      479 ,        479 ,в102138 ,"Вино ""Высокий Берег"" Мерло, 2017 "                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:10 ,     1499 ,       1499 ,в223543 ,"Вино ""Flor de Sara"" Crianza, Rioja DOC, 2020 "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:12 ,     1299 ,       1299 ,в211736 ,"Вино ""Flor de Sara"" Crianza, Rioja DOC, 2019 "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:14 ,     1599 ,       1280 ,в243533 ,"Вино ""Flor de Sara"" Crianza, Rioja DOC, 2021 "                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:16 ,      659 ,        659 ,в237918 ,"Вино ""Chateau Tamagne"" Nature Orange "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:17 ,     1209 ,       1209 ,в142638 ,"Вино ""Nobilomo"" Marzemino Red Semi-Sweet, Colli de Scandiano e Canosa DOC "                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:17 ,     1809 ,       1809 ,в77686  ,"Вино A. Diehl, Riesling "                                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:19 ,     1819 ,       1819 ,в153125 ,"Вино ""Australia"" Shiraz "                                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:20 ,     1810 ,       1810 ,в231041 ,"Вино Guangzhou Conghua Shunchangyuan, Red Plum Wine, with plums,  0.8 л"                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:21 ,      579 ,        579 ,в121851 ,"Вино ""Kafer"" Merlot,  250 мл"                                                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:20 ,     1120 ,       1120 ,в57456  ,"Вино Luis Felipe Edwards, Cabernet Sauvignon "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:22 ,      410 ,        410 ,в71360  ,"Вино Luis Felipe Edwards, Cabernet Sauvignon,  187 мл"                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:20 ,     1399 ,       1399 ,в223542 ,"Вино ""Flor de Sara"" Vendimia Seleccionada, Rioja DOC, 2021 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:21 ,     1499 ,       1199 ,в243531 ,"Вино ""Flor de Sara"" Vendimia Seleccionada, Rioja DOC, 2022 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:22 ,     1099 ,       1099 ,в192668 ,"Вино ""Flor de Sara"" Vendimia Seleccionada, Rioja DOC, 2019 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:38 ,     5490 ,       4550 ,в247790 ,"Шампанское ""Henry de Valbert"" Cuvee Tradition Brut, Champagne AOC "                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:39 ,     1799 ,       1799 ,в122544 ,"Игристое вино Marsuret, ""L'Ars"" Prosecco Treviso DOC Brut "                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:39 ,     1599 ,       1599 ,в217041 ,"Игристое вино Bodegas San Valero, ""Origium"" Brut Nature Cava "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:39 ,     2799 ,       2799 ,в198197 ,"Игристое вино ""Pierre Brecht"" Cremant d'Alsace Blanc de Noirs Brut AOC "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:40 ,     2299 ,       2299 ,в122541 ,"Игристое вино Marsuret, Prosecco Valdobiadene Superiore ""San Boldo"" DOCG Brut "                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:40 ,     1799 ,       1799 ,в247789 ,"Игристое вино Pitars, Prosecco DOC Brut "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:41 ,     2490 ,       2490 ,в33435  ,"Игристое вино ""Mondoro"" Prosecco DOC "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:42 ,     3799 ,       3799 ,в33436  ,"Игристое вино ""Mondoro"" Prosecco DOC, gift box "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:43 ,     2190 ,       2190 ,в235253 ,"Игристое вино Canti, Asti DOCG, 2023 "                                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:44 ,      989 ,        989 ,в252092 ,"Игристое вино Canti, Asti DOCG, 2023,  200 мл"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:42 ,     2190 ,       2190 ,в16638  ,"Игристое вино ""Martini"" Prosecco DOC "                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:43 ,      429 ,        429 ,в35652  ,"Игристое вино ""Martini"" Prosecco DOC,  200 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:44 ,     2790 ,       2790 ,в51159  ,"Игристое вино ""Martini"" Prosecco DOC, gift box "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:45 ,      739 ,        739 ,в89972  ,"Игристое вино ""Martini"" Prosecco DOC,  187 мл"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:40 ,     2490 ,       2490 ,в2603   ,"Игристое вино Asti ""Martini"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:42 ,     1329 ,       1329 ,в2600   ,"Игристое вино Asti Martini,  375 мл"                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:43 ,     2790 ,       2790 ,в2604   ,"Игристое вино Asti ""Martini"", gift box "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:44 ,     3250 ,       3250 ,в2606   ,"Игристое вино Asti Martini, in box,  1.5 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:45 ,    13990 ,      13990 ,в2607   ,"Игристое вино Asti ""Martini"", in box,  6 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:46 ,      470 ,        470 ,в16637  ,"Игристое вино Asti ""Martini"",  200 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,     3410 ,       3410 ,в56089  ,"Игристое вино Asti ""Martini"",  1.5 л"                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:48 ,      869 ,        869 ,в92058  ,"Игристое вино Asti ""Martini"",  187 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:46 ,      679 ,        679 ,в11675  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,      319 ,        319 ,в51418  ,"Игристое вино Абрау-Дюрсо, Брют,  375 мл"                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,      899 ,        899 ,в90720  ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют, в подарочной коробке "                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:48 ,      229 ,        229 ,в150330 ,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Брют,  200 мл"                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:47 ,      649 ,        649 ,в57823  ,"Игристое вино ""Chateau Tamagne"" Brut Blanc "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:11:48 ,      209 ,        209 ,в66861  ,"Игристое вино ""Chateau Tamagne"" Brut Blanc,  200 мл"                                                       ,
